,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,Salary,Churn
7270,590,France,Male,40,8,0.0,2,1,0,62933.03,0
7271,585,France,Male,56,4,138227.19,2,1,1,55287.84,0
7272,508,France,Female,25,2,111395.53,1,0,1,48197.06,0
7273,458,Germany,Male,44,7,84386.57,1,1,0,178642.73,0
7274,692,France,Female,36,3,0.0,2,1,1,,0
7275,502,Germany,Male,33,5,174673.65,2,1,0,33300.56,0
7276,518,France,Male,46,3,0.0,2,1,0,76515.79,0
7277,660,Germany,Male,46,5,109019.65,2,1,1,33680.56,0
7278,698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1
7279,678,France,Male,54,7,128914.97,1,0,0,191746.23,1
7280,773,Spain,Male,63,9,111179.83,1,1,1,93091.02,0
7281,619,Germany,Female,52,8,124099.13,1,0,0,,0
7282,684,Germany,Male,59,9,122471.09,1,0,1,15807.07,0
7283,635,France,Male,34,3,134692.4,2,1,1,83773.02,0
7284,680,France,Female,25,4,123816.5,1,1,1,90162.35,0
7285,608,Germany,Male,34,3,106288.54,1,1,1,36639.25,0
7286,603,Germany,Female,55,7,127723.25,2,1,0,139469.11,1
7287,756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0
7288,611,France,Male,30,2,104145.65,1,0,0,159629.64,0
7289,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0
7290,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1
7291,647,Germany,Female,33,3,168560.46,2,0,0,90270.16,0
7292,583,France,Male,38,8,0.0,1,1,0,47848.56,0
7293,774,Germany,Male,42,2,132193.94,2,1,1,162865.52,0
7294,677,France,Male,58,9,0.0,1,0,1,168650.4,0
7295,542,Germany,Male,25,8,139330.1,1,0,0,54372.37,0
7296,613,Spain,Male,29,0,0.0,2,0,1,133897.32,0
7297,666,France,Male,40,5,0.0,2,1,0,147878.05,0
7298,777,France,Female,28,2,134571.5,1,0,1,118313.38,0
7299,705,France,Male,32,7,0.0,2,1,0,,0
7300,673,France,Female,44,8,133444.97,1,0,1,5708.19,0
7301,648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1
7302,605,France,Male,41,10,0.0,2,0,1,97213.09,0
7303,734,France,Female,40,9,176914.8,1,1,1,12799.23,0
7304,572,France,Female,36,8,68348.18,2,0,1,,0
7305,595,France,Female,33,9,0.0,2,1,1,41447.86,0
7306,749,France,Male,42,2,56726.83,2,0,1,185543.35,0
7307,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1
7308,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0
7309,665,France,Female,41,8,96147.55,1,1,0,137037.97,0
7310,648,France,Male,42,4,0.0,2,1,0,19283.14,0
7311,850,Spain,Male,48,2,0.0,1,1,0,169425.3,1
7312,569,Germany,Female,32,8,145330.43,1,1,1,132038.65,0
7313,566,France,Female,21,3,0.0,2,1,1,3626.47,0
7314,537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0
7315,734,France,Male,43,7,107805.67,1,0,0,182505.68,0
7316,612,France,Female,38,1,0.0,2,1,1,9209.21,0
7317,648,France,Male,34,0,0.0,1,1,1,167931.81,0
7318,557,France,Female,27,3,87739.08,1,1,1,,0
7319,643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0
7320,433,France,Female,49,10,0.0,1,1,1,87711.61,0
7321,643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0
7322,488,France,Female,36,0,0.0,2,1,0,136675.22,0
7323,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0
7324,730,France,Female,47,7,0.0,1,1,0,33373.26,1
7325,746,Spain,Male,49,7,0.0,2,0,1,10096.25,0
7326,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0
7327,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0
7328,850,France,Male,27,6,96654.72,2,0,0,152740.16,0
7329,563,France,Male,22,3,137583.04,1,0,1,5791.85,0
7330,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0
7331,659,France,Male,32,9,95377.13,1,0,1,187551.24,0
7332,607,Spain,Male,28,1,135936.1,2,1,1,110560.14,0
7333,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0
7334,746,France,Male,47,8,142382.03,1,1,1,62086.62,0
7335,588,Spain,Male,33,2,0.0,2,1,1,12483.56,0
7336,691,Spain,Male,30,9,0.0,2,0,1,10963.04,0
7337,666,France,Female,38,6,127043.09,1,1,1,8247.0,0
7338,640,Spain,Female,46,3,0.0,1,1,1,156260.08,0
7339,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0
7340,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1
7341,529,France,Female,29,8,0.0,2,1,0,19842.11,0
7342,676,France,Female,36,3,91711.59,1,1,1,95393.43,0
7343,639,Germany,Female,46,10,110031.09,2,1,1,133995.59,0
7344,782,France,Male,36,5,81210.72,2,0,1,108003.38,0
7345,641,Germany,Male,32,5,122947.92,1,1,1,,0
7346,697,France,Female,38,1,182065.85,1,1,0,49503.5,0
7347,657,France,Male,44,6,76495.04,1,1,0,79071.89,0
7348,744,France,Female,38,9,0.0,2,0,0,20940.76,0
7349,774,Spain,Male,46,9,0.0,2,1,1,,0
7350,551,France,Female,45,6,0.0,2,1,1,51143.43,0
7351,638,France,Male,36,6,188455.19,1,0,0,47031.4,1
7352,792,France,Female,42,0,99045.93,2,1,0,47160.01,0
7353,666,France,Female,36,8,0.0,1,0,1,158666.99,0
7354,716,Germany,Female,30,2,205770.78,2,0,0,65464.66,0
7355,594,France,Female,31,0,79340.95,1,1,0,78255.86,0
7356,600,Germany,Male,57,9,138456.03,2,1,1,,0
7357,565,France,Male,49,7,0.0,2,1,1,,0
7358,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0
7359,648,Spain,Female,31,5,0.0,2,1,1,5199.02,0
7360,642,France,Male,40,8,109219.83,1,1,0,52827.51,0
7361,706,Germany,Male,67,1,123276.69,2,1,1,,1
7362,668,Spain,Male,43,10,113034.31,1,1,1,100423.88,0
7363,635,Spain,Male,41,1,0.0,2,1,0,175611.5,0
7364,603,Spain,Male,30,6,129548.5,2,1,1,19282.85,0
7365,635,France,Female,72,4,74812.84,1,0,1,27448.33,0
7366,642,France,Female,40,7,0.0,2,1,0,183963.34,0
7367,785,Spain,Female,54,1,0.0,2,1,0,45113.92,1
7368,628,Germany,Female,28,3,153538.13,2,1,0,,0
7369,499,France,Female,38,9,0.0,2,0,1,,0
7370,567,Spain,Male,34,10,0.0,2,0,1,161571.79,0
7371,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0
7372,701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0
7373,613,Spain,Male,37,3,171653.17,1,0,1,,0
7374,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0
7375,581,France,Male,35,4,0.0,2,0,1,86383.82,0
7376,561,Spain,Male,28,6,123692.0,1,1,1,70548.96,0
7377,558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0
7378,642,France,Male,35,2,133161.95,1,0,1,122254.86,0
7379,805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0
7380,687,France,Male,35,9,0.0,2,0,1,73133.82,0
7381,695,Spain,Male,56,1,0.0,3,1,0,187734.49,1
7382,562,France,Male,33,6,0.0,2,1,0,,0
7383,613,Germany,Male,38,9,126265.88,2,0,0,,0
7384,589,France,Male,37,5,0.0,1,1,0,61324.87,0
7385,593,Spain,Male,31,8,112713.34,1,1,1,,0
7386,714,France,Male,34,5,141173.03,1,0,1,98896.06,0
7387,588,Spain,Female,35,7,0.0,2,1,1,108739.15,0
7388,679,Spain,Male,39,6,0.0,2,1,0,12266.06,0
7389,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0
7390,833,France,Male,47,2,0.0,2,1,1,182247.77,0
7391,586,Spain,Female,33,7,0.0,2,1,1,168261.4,0
7392,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1
7393,711,France,Male,38,4,123345.85,1,1,0,141827.83,0
7394,828,France,Male,30,4,73070.18,2,0,0,,0
7395,500,Spain,Male,38,7,0.0,2,0,0,192013.23,0
7396,807,France,Male,47,1,95120.59,1,0,0,127875.1,0
7397,850,France,Male,40,8,102800.65,1,1,0,60811.56,0
7398,782,France,Female,70,7,97072.42,1,0,1,131177.22,0
7399,629,Spain,Male,31,6,132876.55,1,1,1,,0
7400,582,Spain,Male,33,6,0.0,2,0,1,72970.93,0
7401,468,France,Male,22,2,0.0,2,1,0,28123.99,0
7402,670,France,Male,36,3,0.0,1,1,0,140754.19,1
7403,805,France,Male,39,2,0.0,1,0,0,166650.32,0
7404,720,France,Male,26,10,51962.91,2,1,0,45507.24,0
7405,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0
7406,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0
7407,532,France,Male,42,1,159024.71,1,1,0,100982.93,1
7408,520,France,Female,39,1,73493.17,1,0,1,109626.13,1
7409,759,France,Female,45,8,0.0,2,1,1,99251.24,0
7410,473,France,Female,35,6,69617.36,1,1,0,143345.69,0
7411,639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0
7412,705,France,Male,25,3,113736.27,1,0,1,,0
7413,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0
7414,850,France,Female,40,0,0.0,2,1,0,1099.95,0
7415,746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0
7416,622,Germany,Male,33,3,96926.12,2,1,0,,0
7417,743,France,Male,30,7,77599.23,1,0,0,144407.1,0
7418,732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0
7419,850,France,Male,81,5,0.0,2,1,1,44827.47,0
7420,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0
7421,686,France,Male,34,6,146178.13,2,1,1,88837.11,0
7422,556,France,Female,40,8,0.0,2,1,0,62112.7,0
7423,673,France,Male,37,4,0.0,2,0,0,163563.07,0
7424,809,France,Female,38,2,154763.21,2,1,1,174800.31,0
7425,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1
7426,630,France,Male,37,6,0.0,2,1,1,82647.65,0
7427,564,Germany,Female,30,0,100954.88,2,0,0,,0
7428,677,Spain,Female,34,4,0.0,2,1,1,6175.53,0
7429,583,France,Male,40,9,112701.04,1,0,0,,0
7430,592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0
7431,637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1
7432,850,France,Male,30,6,86449.39,1,1,1,188809.23,0
7433,633,Spain,Male,42,10,0.0,1,0,1,79408.17,0
7434,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0
7435,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0
7436,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1
7437,641,Germany,Male,42,3,121765.37,2,1,1,166516.84,0
7438,849,France,Male,35,4,110837.73,1,0,0,126419.8,0
7439,647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0
7440,608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0
7441,555,France,Female,26,7,0.0,2,1,0,93122.41,0
7442,497,Spain,Male,27,7,149400.27,1,0,0,,0
7443,599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0
7444,545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0
7445,774,France,Female,36,9,114997.42,1,1,0,,0
7446,464,France,Male,46,6,161798.53,1,1,0,182944.47,0
7447,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0
7448,667,Spain,Male,45,3,0.0,2,0,0,163655.01,0
7449,812,France,Male,32,5,133050.97,2,1,0,,0
7450,516,France,Male,51,8,120124.35,2,0,1,168773.54,0
7451,645,France,Male,39,8,0.0,2,0,0,96864.36,0
7452,664,Spain,Male,32,5,133705.74,1,0,0,134455.84,0
7453,427,Spain,Female,39,9,0.0,2,1,0,28368.37,0
7454,685,France,Female,40,7,0.0,2,1,0,103898.59,0
7455,585,France,Female,33,4,152805.05,1,1,0,63239.65,0
7456,708,France,Female,67,1,0.0,2,0,1,3837.08,0
7457,717,France,Female,22,5,112465.06,1,1,1,92977.75,0
7458,465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0
7459,826,France,Male,26,5,142662.68,1,0,0,60285.3,0
7460,747,Germany,Male,36,8,102603.3,2,1,1,180693.61,0
7461,707,Spain,Male,32,9,0.0,2,1,0,126475.79,0
7462,590,Spain,Male,37,1,0.0,2,0,0,133535.99,0
7463,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1
7464,615,France,Male,45,5,0.0,2,1,1,164886.64,0
7465,634,France,Female,36,1,69518.95,1,1,0,116238.39,0
7466,716,Germany,Male,41,8,126145.54,2,1,1,138051.19,0
7467,647,France,Male,41,4,138937.35,1,1,1,101617.64,1
7468,591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0
7469,574,France,Male,34,1,112572.39,1,0,0,165626.6,0
7470,701,France,Female,35,2,0.0,2,1,1,65765.22,0
7471,747,France,Female,34,10,0.0,2,1,1,50759.8,0
7472,650,France,Male,32,2,84906.45,1,1,0,163216.48,0
7473,731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0
7474,638,Germany,Female,26,1,105249.76,2,1,1,23491.09,0
7475,569,Spain,Male,41,2,0.0,2,1,0,134272.57,0
7476,459,Germany,Male,50,5,109387.9,1,1,0,155721.15,0
7477,632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1
7478,683,France,Female,73,8,137732.23,2,1,1,133210.44,0
7479,850,France,Female,46,2,157866.77,1,1,1,18986.12,0
7480,512,France,Female,41,6,0.0,1,1,1,100507.81,0
7481,664,France,Male,36,1,0.0,2,1,1,95372.64,0
7482,694,France,Male,30,10,144684.03,1,1,1,31805.49,0
7483,655,France,Male,24,9,107065.31,1,1,1,51959.82,0
7484,607,France,Female,33,8,91301.72,1,0,1,130824.57,0
7485,684,Spain,Male,39,4,207034.96,2,0,0,157694.76,1
7486,763,Spain,Male,37,8,0.0,2,1,1,933.38,0
7487,671,Spain,Male,50,8,0.0,1,0,1,2560.11,0
7488,592,Spain,Male,38,3,0.0,1,1,1,12905.89,1
7489,666,Spain,Female,36,6,0.0,2,1,0,176692.87,0
7490,667,France,Male,34,5,0.0,2,1,1,102908.63,0
7491,850,Spain,Male,36,6,0.0,2,0,1,41291.05,0
7492,622,Spain,Male,42,9,0.0,2,1,0,,0
7493,577,France,Female,30,8,92472.1,2,0,1,126434.61,0
7494,555,Spain,Male,21,1,0.0,2,0,0,103901.35,0
7495,547,France,Male,62,10,127738.75,2,1,1,85153.0,0
7496,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0
7497,672,France,Female,43,4,92599.55,2,1,1,,0
7498,624,Spain,Female,36,10,0.0,2,0,1,186180.42,0
7499,698,Spain,Female,50,1,0.0,4,1,0,88566.9,1
7500,606,France,Male,37,6,82373.94,1,0,0,172526.9,1
7501,720,Spain,Male,31,4,141356.47,1,0,0,137985.69,0
7502,835,France,Male,23,9,0.0,1,1,0,19793.73,1
7503,771,Spain,Female,47,3,72664.0,2,1,1,107874.39,0
7504,811,France,Female,47,3,123365.34,2,0,0,171995.34,0
7505,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0
7506,548,Spain,Male,33,6,0.0,1,1,1,31728.35,0
7507,652,France,Female,31,3,103696.97,3,0,0,155221.05,1
7508,707,France,Male,33,2,0.0,2,0,0,,0
7509,605,Germany,Female,56,1,74129.18,2,1,1,,1
7510,623,France,Female,34,9,0.0,1,1,0,24255.21,0
7511,686,Germany,Male,29,3,185379.02,1,1,0,64679.07,0
7512,525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1
7513,657,Spain,Male,41,8,109402.13,1,1,1,66463.62,0
7514,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1
7515,816,Germany,Female,34,2,108410.87,2,1,0,102908.91,0
7516,484,France,Female,50,2,90408.16,2,0,0,48170.57,0
7517,728,France,Female,34,6,90425.15,2,1,1,11597.69,0
7518,730,Spain,Female,39,6,140094.59,1,1,0,172450.04,1
7519,477,Spain,Male,31,9,0.0,2,0,1,184061.17,0
7520,549,Germany,Male,34,6,204017.4,2,1,0,109538.35,0
7521,714,Spain,Male,29,9,0.0,2,1,0,129192.55,0
7522,430,Germany,Male,49,3,137115.16,1,1,0,146516.86,1
7523,504,Germany,Male,43,5,134740.19,2,1,0,,0
7524,530,France,Female,29,5,0.0,2,0,0,,0
7525,619,Germany,Male,29,4,98955.87,1,0,1,131712.51,0
7526,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0
7527,791,Germany,Male,31,1,130240.33,1,0,0,96546.55,0
7528,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0
7529,817,Germany,Female,27,7,129810.6,1,1,1,59259.44,0
7530,850,France,Male,58,8,156652.13,1,0,0,,1
7531,732,France,Female,36,9,0.0,1,0,0,3749.0,1
7532,693,France,Male,40,4,130661.96,1,1,1,101918.96,0
7533,576,France,Female,50,8,0.0,2,1,1,57802.62,0
7534,643,France,Male,37,6,0.0,2,0,0,142454.77,0
7535,757,France,Male,47,3,130747.1,1,1,0,143829.54,0
7536,569,Germany,Male,30,6,106629.49,1,0,1,44114.88,0
7537,772,Spain,Male,36,3,112029.83,1,1,1,186948.35,0
7538,576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0
7539,608,Germany,Male,28,4,96679.71,1,1,1,49133.45,0
7540,794,France,Male,33,0,0.0,2,0,0,178122.71,0
7541,593,France,Male,50,6,171740.69,1,0,0,20893.61,0
7542,597,Spain,Male,38,1,0.0,2,1,0,41303.29,0
7543,692,Germany,Male,24,2,120596.93,1,0,1,180490.53,0
7544,697,France,Female,48,1,0.0,2,1,1,87400.53,0
7545,768,France,Male,29,2,95984.69,2,1,1,73686.75,0
7546,802,France,Male,38,1,142557.11,1,1,1,172497.73,0
7547,584,France,Male,47,5,0.0,2,1,0,89286.29,0
7548,614,Spain,Male,66,2,0.0,2,0,1,,0
7549,850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1
7550,671,France,Female,38,6,132129.72,1,0,1,76068.95,0
7551,626,France,Female,52,0,0.0,2,1,0,,1
7552,770,France,Female,68,2,183555.24,1,0,0,159557.28,1
7553,633,France,Male,38,2,91902.56,2,1,1,107673.35,0
7554,663,France,Male,40,6,156218.19,1,0,1,33607.72,0
7555,581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1
7556,561,Germany,Female,45,2,168085.38,2,0,1,115719.08,0
7557,479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1
7558,769,France,Female,31,6,117852.26,2,1,0,147668.64,0
7559,659,Spain,Male,60,2,0.0,1,1,0,177480.45,1
7560,590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0
7561,560,France,Male,50,3,0.0,2,1,0,84531.79,0
7562,437,Germany,Male,35,6,126803.34,2,1,1,161133.4,0
7563,661,France,Female,34,0,0.0,2,1,0,185555.63,0
7564,677,Germany,Female,36,10,68806.84,1,1,0,33075.24,0
7565,560,France,Female,31,3,115141.18,1,1,0,39806.75,0
7566,578,France,Female,35,2,0.0,2,0,1,26389.92,0
7567,421,Spain,Male,34,6,90723.36,1,1,1,12162.76,0
7568,492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0
7569,545,France,Female,32,6,0.0,2,1,1,52067.37,0
7570,640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1
7571,577,Spain,Male,28,7,0.0,1,1,0,143274.41,0
7572,523,France,Male,45,5,0.0,2,1,1,121428.2,0
7573,793,France,Male,35,2,0.0,2,1,1,79704.12,0
7574,564,France,Female,53,2,45472.28,1,1,1,41055.71,1
7575,711,France,Male,33,1,0.0,1,0,0,41590.4,0
7576,791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1
7577,629,Germany,Female,38,9,123948.85,1,1,0,76053.07,0
7578,695,Spain,Male,39,4,65521.2,1,1,1,1243.97,0
7579,847,Spain,Male,31,5,0.0,2,1,1,76326.67,0
7580,704,France,Male,47,5,0.0,2,1,1,145338.61,0
7581,613,Germany,Male,33,3,155736.42,2,1,1,57751.21,0
7582,692,Spain,Female,29,4,0.0,2,0,0,138880.24,0
7583,720,France,Female,34,3,118307.57,2,1,1,136120.29,0
7584,577,France,Male,41,6,0.0,1,1,1,167621.18,0
7585,710,Germany,Female,24,7,103099.17,2,1,0,,0
7586,716,France,Female,38,1,0.0,2,1,1,99661.46,0
7587,410,France,Male,33,6,125789.69,1,0,0,66333.56,1
7588,584,Germany,Female,36,4,109646.83,1,1,1,70240.79,0
7589,792,France,Male,30,1,127187.86,1,1,1,113553.42,0
7590,605,France,Female,36,6,0.0,1,0,1,690.84,0
7591,486,Spain,Male,24,1,0.0,1,1,0,98802.76,0
7592,615,France,Male,41,4,130385.82,1,0,1,130661.95,0
7593,676,France,Male,23,1,107787.47,1,0,1,116378.82,0
7594,571,France,Male,34,1,99325.04,2,0,1,186052.15,0
7595,850,France,Female,37,9,0.0,1,0,0,100101.06,0
7596,717,France,Male,48,7,123764.95,1,1,1,169952.82,0
7597,780,Spain,Male,47,7,86006.21,1,1,1,37973.13,0
7598,492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0
7599,760,Germany,Male,29,5,103607.24,2,0,1,86334.64,0
7600,500,Spain,Male,40,1,99004.24,1,1,1,152845.99,0
7601,654,Spain,Female,36,2,0.0,2,1,1,146652.11,0
7602,606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1
7603,367,Spain,Male,42,6,93608.28,1,1,0,168816.73,1
7604,799,Spain,Male,38,2,0.0,2,1,1,59297.34,0
7605,434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0
7606,719,Spain,Female,32,7,0.0,1,0,0,76264.27,0
7607,641,France,Female,37,2,0.0,2,1,0,3939.87,0
7608,461,Spain,Female,25,6,0.0,2,1,1,,0
7609,790,Germany,Female,25,5,152885.77,1,1,0,,0
7610,588,France,Male,31,4,99607.37,2,0,1,,0
7611,621,France,Male,27,4,137003.68,1,1,0,21254.06,0
7612,768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1
7613,681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0
7614,606,Spain,Male,37,8,154712.58,2,1,0,89099.18,0
7615,542,Spain,Male,37,8,0.0,1,1,1,807.06,0
7616,713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0
7617,597,Spain,Female,33,2,0.0,2,1,1,4700.66,0
7618,635,France,Male,27,3,127009.83,1,1,0,,0
7619,599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1
7620,759,Spain,Male,31,8,0.0,2,1,1,99086.74,0
7621,757,Germany,Male,31,1,127320.36,3,1,0,163170.32,0
7622,564,Spain,Male,31,0,125175.58,1,1,1,72757.33,0
7623,561,France,Female,22,6,186788.96,2,1,0,73286.8,0
7624,702,France,Male,40,3,148556.74,1,0,1,146056.29,0
7625,678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0
7626,707,France,Female,46,7,127476.73,2,1,1,146011.55,0
7627,610,France,Female,27,9,159561.93,1,0,1,103381.47,0
7628,744,France,Male,42,1,112419.92,1,1,1,83022.92,0
7629,598,France,Male,28,8,129991.76,2,0,1,46041.08,0
7630,562,Spain,Male,36,5,0.0,1,0,1,182843.24,0
7631,621,Spain,Female,59,2,0.0,2,1,1,171364.18,0
7632,722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0
7633,603,Spain,Female,39,5,162390.52,2,1,0,54702.66,0
7634,506,Germany,Female,59,3,190353.08,1,1,0,,0
7635,715,France,Male,21,8,0.0,2,1,0,68666.63,0
7636,690,France,Male,47,2,0.0,2,1,0,151375.73,0
7637,644,France,Female,40,10,139180.97,1,1,1,19959.67,0
7638,589,France,Male,36,8,114435.47,1,1,0,26955.72,0
7639,592,France,Female,66,5,149950.19,1,1,1,76267.59,0
7640,632,France,Male,42,4,126115.6,1,1,0,100998.5,0
7641,577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0
7642,588,France,Male,30,3,115007.08,1,0,0,176858.5,0
7643,617,France,Male,54,6,102141.9,1,1,1,45325.26,0
7644,668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1
7645,810,France,Male,32,9,120879.73,2,0,1,,0
7646,767,Spain,Male,47,5,0.0,1,1,0,121964.46,1
7647,718,Spain,Female,49,10,82321.88,1,0,1,11144.4,0
7648,589,Spain,Female,27,4,0.0,2,1,0,144181.48,0
7649,778,Spain,Male,33,5,116474.28,2,1,1,32757.55,0
7650,724,France,Female,34,3,132352.69,1,1,0,80320.3,0
7651,477,Germany,Female,39,4,182491.57,1,1,0,185830.72,0
7652,580,France,Male,34,6,0.0,2,1,1,160095.31,0
7653,566,Spain,Male,63,2,120787.18,2,1,1,,0
7654,711,France,Female,29,3,130181.47,2,1,0,31811.44,0
7655,706,Germany,Male,32,5,88348.43,2,1,1,,0
7656,703,Spain,Male,31,6,0.0,2,1,1,67667.19,0
7657,679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0
7658,603,France,Male,32,7,0.0,1,1,0,,1
7659,598,Spain,Male,34,0,104488.17,1,0,1,43249.67,0
7660,836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0
7661,687,France,Female,61,7,80538.56,1,1,0,131305.37,1
7662,704,Germany,Male,41,4,109026.8,2,1,1,43117.1,0
7663,605,Germany,Male,75,2,61319.63,1,0,1,186655.11,0
7664,516,France,Female,40,9,0.0,2,0,1,33266.29,0
7665,572,France,Female,39,2,0.0,2,1,1,555.28,0
7666,557,France,Male,42,6,177822.03,1,1,0,150944.31,1
7667,443,Germany,Male,59,4,110939.3,1,1,0,,1
7668,604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0
7669,483,France,Male,27,1,77805.66,1,1,1,2101.89,0
7670,702,France,Male,50,3,0.0,2,0,0,,0
7671,804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0
7672,850,France,Female,30,3,0.0,2,1,0,116692.8,0
7673,554,France,Female,39,10,160132.75,1,1,0,32824.15,0
7674,588,Germany,Female,37,7,70258.88,2,1,0,139607.61,0
7675,758,Germany,Male,32,4,162657.64,2,1,1,115525.13,0
7676,787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1
7677,582,Spain,Male,25,9,148042.97,2,1,0,52341.15,0
7678,633,Spain,Female,33,4,92855.02,1,1,1,159813.18,0
7679,564,Spain,Male,37,9,100252.18,1,1,1,146033.52,0
7680,602,Spain,Male,37,3,107592.89,2,0,1,153122.73,0
7681,649,France,Male,39,3,113096.41,1,1,1,60335.24,0
7682,679,Spain,Female,40,7,0.0,2,1,1,163757.29,0
7683,639,Spain,Male,34,7,149940.04,2,0,0,156648.81,0
7684,790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1
7685,565,France,Male,32,9,0.0,2,1,0,5388.3,0
7686,478,France,Female,50,2,0.0,1,0,1,,1
7687,825,France,Male,29,3,148874.01,2,0,1,,0
7688,528,Spain,Female,32,0,68138.37,1,1,1,170309.19,0
7689,577,Spain,Male,35,5,110080.3,1,1,1,,0
7690,663,France,Male,24,7,0.0,2,1,1,166310.82,0
7691,505,Germany,Female,25,5,114268.85,2,1,1,126728.27,0
7692,633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0
7693,586,France,Female,38,6,0.0,2,1,1,37935.83,0
7694,850,France,Female,35,9,0.0,2,0,0,25329.48,0
7695,629,Germany,Female,37,1,35549.81,2,0,0,49676.33,0
7696,744,France,Male,56,9,0.0,2,1,1,169498.61,0
7697,750,France,Male,36,7,136492.92,3,1,1,26500.29,1
7698,637,Germany,Male,28,3,123675.69,1,1,1,166458.41,0
7699,575,France,Female,40,1,139532.34,1,1,0,181294.39,0
7700,671,Spain,Male,58,1,178713.98,1,1,1,21768.21,0
7701,571,France,Male,40,5,0.0,2,0,0,72849.29,0
